moves,result
1.d4 d6 2.c4 e5 3.Nf3 exd4 4.Nxd4 g6 5.Nc3 Bg7 6.e4 Nc6 7.Be3 Nge7 8.Be2 O-O 9.O-O f5 10.exf5 Bxd4 11.Bxd4 Nxf5 12.Be3 Nxe3 13.fxe3 Rxf1+ 14.Qxf1 Be6 15.Qf4 Qe7 16.Rf1 Re8 17.Bg4 Nd8 18.Bxe6+ Nxe6 19.Qf3 c6 20.Ne4 Rf8 21.Qg3 Rxf1+ 22.Kxf1 d5 23.cxd5 cxd5 24.Qb8+ Nf8 25.Nc3 Qxe3 26.Qxb7 d4 27.Ne4 d3 28.Qd5+ Kg7 29.Qe5+ Kh6 30.Nd6 Qc1+ 31.Kf2 g5 32.Qf6+ Ng6 33.Nf7+,1
1.c4 Nf6 2.Nc3 c5 3.Nf3 d5 4.cxd5 Nxd5 5.e3 e6 6.d4 Nc6 7.Bc4 cxd4 8.exd4 Be7 9.O-O O-O 10.Re1 Bf6 11.Ne4 Bd7 12.Nxf6+ Nxf6 13.Bg5 Ne7 14.Ne5 Bc6 15.Ng4 Nfd5 16.Qd3 Qd6 17.Rad1 f6 18.Bc1 Ng6 19.Qh3 Rfe8 20.Bb3 Rac8 21.a3 Rcd8 22.Ne3 Nxe3 23.Rxe3 Bd5 24.Ba4 Re7 25.Bd2 Rc7 26.Ba5 b6 27.Bb4 Nf4,1
1.c4 Nf6 2.Nc3 e6 3.Nf3 d5 4.d4 Be7 5.Bg5 O-O 6.e3 Nbd7 7.Rc1 c6 8.Bd3 dxc4 9.Bxc4 c5 10.O-O h6 11.Bh4 cxd4 12.exd4 Nh5 13.Bxe7 Qxe7 14.d5 Nb6 15.d6 Qf6 16.Ne4 Qxb2 17.Rb1 Qa3 18.Ne5 Nxc4 19.Nxc4 Qxa2 20.Ned2 Nf6 21.Ra1 Qxa1 22.Qxa1 Bd7 23.Qb2 Bc6 24.Ne5 Bd5 25.Rc1 a5 26.Ndc4 a4 27.Nb6 a3 28.Qb4 a2 29.Nxa8 Rxa8 30.Ra1,1
1.Nf3 Nf6 2.c4 c5 3.Nc3 b6 4.e4 Nc6 5.d4 cxd4 6.Nxd4 Bb7 7.Bg5 Qb8 8.Nxc6 Bxc6 9.Qe2 h6 10.Bd2 e5 11.Nd5 Bxd5 12.cxd5 Bc5 13.O-O-O a5 14.Kb1 a4 15.Rc1 d6 16.Qb5+ Ke7 17.f3 Ne8 18.g3 Nc7 19.Qc6 Rc8 20.Bh3 Rd8 21.Rc4 Kf8 22.Rxa4 Rxa4 23.Qxa4 b5 24.Qb3 b4 25.Bf1 Nb5 26.Bxb5 Qxb5 27.Rc1 Rb8 28.Rc4 Ke7 29.a3 bxa3 30.Qxb5 Rxb5 31.b4 Kd7 32.Ka2 Bg1 33.h3 f5 34.Kxa3 fxe4 35.fxe4 Rb8 36.Rc1 Bd4 37.Rf1 Ke7 38.Kb3 Bb6 39.g4 Bd4 40.h4 Ke8 41.g5 hxg5,1
1.e4 e5 2.Nf3 f5 3.Nxe5 Qf6 4.Nc4 fxe4 5.Nc3 Qf7 6.Ne3 c6 7.d3 exd3 8.Bxd3 Nf6 9.O-O d5 10.Nf5 Bxf5 11.Bxf5 Nbd7 12.Re1+ Kd8 13.Be6 Qh5 14.Bf4 Qxd1 15.Raxd1 Nc5 16.Bxd5 cxd5 17.Nxd5 Ncd7 18.Nc7 Rb8 19.Re3 Be7 20.Ne6+ Kc8 21.Rc3+,1
1.d4 Nf6 2.c4 e6 3.Nc3 Bb4 4.Qc2 c5 5.dxc5 O-O 6.Bf4 Na6 7.Bd6 Re8 8.a3 Qa5 9.Rc1 Bxc3+ 10.Qxc3 Qxc3+ 11.Rxc3 Ne4 12.Rc1 Naxc5 13.Bxc5 Nxc5 14.b4 Ne4 15.e3 b6 16.Bd3 Nf6 17.Ne2 Ba6 18.Nd4 Rac8 19.O-O Rc7 20.Rc2 Kf8 21.Rfc1 Ke7 22.e4 Rec8 23.e5 Ne8 24.f4 Rd8 25.Be4 Rdc8 26.c5 bxc5 27.bxc5 f5 28.Bf3 g6 29.Kf2 Rb8 30.c6 d6 31.exd6+ Nxd6 32.Re1 Bc8 33.Bd5 Ne4+ 34.Bxe4 fxe4 35.Rxe4 Kf6 36.Re5 a6 37.Rec5 Rb1 38.Nf3 Rb3 39.R5c3 Rxc3 40.Rxc3 Ke7 41.Ne5,1
1.c4 b6 2.d4 Bb7 3.Nc3 e6 4.a3 f5 5.d5 Nf6 6.g3 a5 7.Bg2 Na6 8.Nh3 Bd6 9.O-O O-O 10.e4 Be5 11.exf5 Bxc3 12.bxc3 exf5 13.Qc2 Ne4 14.Bxe4 fxe4 15.Qxe4 Nc5 16.Qg4 Qe7 17.Be3 Qe4 18.Qxe4 Nxe4 19.Rfe1 Rae8 20.Ng5 Nd6 21.c5 Nc4 22.c6 dxc6 23.Bf4 cxd5 24.Ne6 Rf7 25.Nxc7 Rxe1+ 26.Rxe1 Rd7 27.Nb5 Ba6 28.Nc7 g5 29.Ne8 Kf7 30.Bxg5 Nxa3 31.Nf6 Rd6 32.Ng4 Nc4 33.Re7+ Kg6 34.Bf4 Rc6 35.Nh6 Rf6 36.Bc1 Bc8 37.Re8 Be6 38.g4 Bf7 39.Rb8 Re6 40.Kg2 Re1 41.Bf4 Re4 42.Bc1 Re1 43.Bf4 d4 44.Nxf7 Kxf7 45.Rc8 b5 46.cxd4 a4 47.d5 a3 48.d6 Rd1 49.Rc7+ Ke8 50.Re7+ Kd8 51.Rxh7 Nxd6 52.Ra7 Nc4 53.h4 Rd7 54.Ra8+ Ke7 55.h5 b4 56.h6 Ke6 57.g5 Kf5 58.Rf8+ Ke4 59.g6 a2 60.g7 a1=Q,1
1.c4 e5 2.g3 d6 3.Bg2 g6 4.d4 Nd7 5.Nf3 Bg7 6.O-O Ne7 7.Nc3 O-O 8.e4 exd4 9.Nxd4 Ne5 10.b3 N7c6 11.Nxc6 bxc6 12.Bb2 Rb8 13.Qd2 Bh3 14.f4 Bxg2 15.Kxg2 Nd7 16.Rad1 Nf6 17.Rfe1 Qc8 18.Na4 c5 19.e5 Qb7+ 20.Kg1 Ne4 21.Qd3 f5 22.exf6 Nxf6 23.Re7 Rf7 24.Rde1 Rbf8 25.f5 Rxe7 26.Rxe7 Rf7 27.Qe2 Rxe7 28.Qxe7 Qe4 29.Qxe4 Nxe4 30.fxg6 hxg6 31.Bc1 Kf7 32.Kg2 c6 33.Kf3 d5 34.Be3 Bd4 35.Bxd4 cxd4 36.cxd5 cxd5 37.Nb2 Kf6 38.h4 Nd2+ 39.Kf4 a5 40.Nd3 Ne4 41.a4 Ke6 42.g4 Kf6 43.b4 axb4 44.Nxb4 Nc5 45.a5 d3 46.Nxd5+ Ke6 47.Ne3 d2 48.Kg5 Kf7 49.Kh6 Ne4,1
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 d6 6.g4 h6 7.h4 Be7 8.Bg2 Nc6 9.g5 hxg5 10.hxg5 Rxh1+ 11.Bxh1 Nh7 12.f4 Nf8 13.Nf3 Qb6 14.Qd3 Bd7 15.a3 Rc8 16.b3 Ng6 17.Bd2 a6 18.Ne2 Qc7 19.Bg2 d5 20.exd5 exd5 21.Qxd5 Bg4 22.Qe4 Bxf3 23.Bxf3 Kf8 24.Bh5 Re8 25.Bxg6 fxg6 26.Qxg6 Qd7 27.Bc3 Bc5 28.Qh5 Nd4 29.O-O-O Rxe2 30.Bxd4 Rxc2+ 31.Kxc2 Bxd4 32.Qf3,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 Bd7 7.Qd2 Rc8 8.Nb3 a6 9.Be2 e6 10.O-O h6 11.Bxf6 Qxf6 12.a4 Qd8 13.a5 Be7 14.Na4 Qc7 15.Nb6 Rd8 16.c4 O-O 17.Rac1 Nb8 18.Nd4 Bc6 19.Bg4 Bf6 20.b4 Bxe4 21.Rfe1 Bxd4 22.Qxd4 Bg6 23.f4 Nc6 24.Qd2 Rfe8 25.Bf3 e5 26.Bd1 Nd4 27.Qf2 Re6 28.Ba4 Kh7 29.Rcd1 Bh5 30.Rd2 Rg6 31.Rxd4 exd4 32.Bc2 d5 33.c5 f5 34.Bxf5 Rf8 35.Nxd5 Qd8 36.Bxg6+ Bxg6 37.Qxd4 Bf7 38.Re5 Qh4 39.Re7 Rg8 40.Nf6+,1
1.d4 Nf6 2.c4 e6 3.Nf3 b6 4.Nc3 Bb4 5.e3 Bb7 6.Bd3 O-O 7.O-O d5 8.Bd2 dxc4 9.Bxc4 Nbd7 10.Qe2 c5 11.Rfd1 cxd4 12.exd4 Bxc3 13.bxc3 Ne4 14.Be1 Rc8 15.Rac1 Ng5 16.Nd2 Nh3+ 17.gxh3 Rxc4 18.Qxc4 Qg5+ 19.Kf1 Qg2+ 20.Ke2 e5 21.Nf1 exd4 22.cxd4 Nc5 23.dxc5 Qf3+ 24.Kd2 Qa3 25.Qb3 Rd8+,1
1.d4 e6 2.Nf3 c5 3.g3 Qa5+ 4.Nc3 Nf6 5.Bd2 cxd4 6.Nxd4 Qb6 7.Nb3 Qc6 8.Rg1 d5 9.e4 Nbd7 10.exd5 Nxd5 11.Bg2 N7f6 12.Qe2 Be7 13.Nxd5 exd5 14.O-O-O Qe6 15.Rge1 O-O 16.Qb5 Ne4 17.Bf4 Qf6 18.Rxd5 Ba3 19.Rxe4 Bxb2+ 20.Kb1 Ba3 21.Bc1,1
1.Nf3 d5 2.d4 e6 3.c4 c5 4.cxd5 exd5 5.Bg5 Be7 6.Bxe7 Nxe7 7.dxc5 Qa5+ 8.Nc3 Nbc6 9.e3 Qxc5 10.Be2 O-O 11.O-O Be6 12.Rc1 Rad8 13.Na4 Qd6 14.Nc5 Bc8 15.Qd2 b6 16.Nb3 Bg4 17.Rfd1 Qh6 18.Nbd4 Rd6 19.b4 Qh5 20.b5 Nxd4 21.Nxd4 Bxe2 22.Nxe2 Rfd8 23.Rc7 Nf5 24.Rc6 Qg5 25.Nd4 Nh4 26.f4 Qg6 27.Qf2 Nf5 28.Nxf5 Qxf5 29.e4 Qg4 30.Rd4 f6 31.Rxd6 Rxd6 32.Qd2 Re6 33.h3 Qh4 34.Rxd5 g5 35.Rd8+ Kf7 36.Qd7+ Re7 37.Qd5+ Kg6 38.Rg8+ Rg7 39.Qf5+,1
1.d4 d5 2.c4 e6 3.Nf3 c5 4.cxd5 exd5 5.Bg5 Be7 6.Bxe7 Nxe7 7.dxc5 Qa5+ 8.Nc3 O-O 9.e3 Nbc6 10.Bb5 Bg4 11.Qa4 Qxa4 12.Nxa4 d4 13.Nxd4 Nxd4 14.exd4 Rad8 15.f3 Rxd4 16.fxg4 a6 17.Bxa6 bxa6 18.b3 Nd5 19.O-O Ne3 20.Rfe1 Nc2 21.Rad1 Rxa4 22.bxa4 Nxe1 23.c6,1
1.Nf3 g6 2.d4 d6 3.c4 Bg7 4.Nc3 Nf6 5.e4 O-O 6.Be2 Nbd7 7.O-O e5 8.Be3 c6 9.d5 c5 10.Ne1 Ne8 11.Nd3 f5 12.f4 g5 13.fxe5 Nxe5 14.Nxe5 Bxe5 15.exf5 Bxf5 16.g4 Bg6 17.Rxf8+ Kxf8 18.Qd2 h6 19.h4 gxh4 20.Bxh6+ Kg8 21.Rf1 Ng7 22.Bg5 Bd4+ 23.Kh1 Qd7 24.Bf6 Re8 25.Bxd4 cxd4 26.Qxd4 Nh5 27.Kh2 Ng3 28.Rf2 Re5 29.Bf3 Qe7 30.Bg2 h3 31.Kxg3 hxg2 32.Kxg2 Be4+ 33.Kg1 Bg6 34.Qf4 Re1+ 35.Rf1 Re3 36.Rf3 Re1+ 37.Rf1 Re3 38.Rf3 Re1+ 39.Kg2 Bc2 40.Rf1 Be4+ 41.Kg3 Bd3 42.Rf3 Bxc4 43.Qxc4 Rg1+ 44.Kh2 Rc1 45.Qe2,1
1.c4 e5 2.g3 Nc6 3.Bg2 f5 4.e3 Nf6 5.Nc3 Bb4 6.Nge2 O-O 7.O-O Bxc3 8.Nxc3 f4 9.exf4 exf4 10.d4 fxg3 11.fxg3 d6 12.Nd5 h6 13.Qd3 Be6 14.Bxh6 Bxd5 15.cxd5 Nb4 16.Qg6 Qe7 17.a3 Nc2 18.Bxg7 Qxg7 19.Qxc2 Rae8 20.Rae1 Ng4 21.Rxf8+ Rxf8 22.Qd2 Qg6 23.h3 Rf2 24.Qd1,1
1.c4 Nf6 2.Nf3 g6 3.Nc3 d5 4.Qa4+ Bd7 5.Qb3 dxc4 6.Qxc4 Bg7 7.g3 O-O 8.Bg2 Nc6 9.O-O e5 10.d3 h6 11.Qh4 Nh7 12.Qxd8 Rfxd8 13.Bd2 Nf8 14.Rfc1 Ne6 15.b4 a6 16.Rab1 Be8 17.Ne1 Bf8 18.Nd5 Kg7 19.Kf1 f6 20.Nc2 Na7 21.Nce3 c6 22.Nc3 Nb5 23.Ne4 Be7 24.Nc4 Rac8 25.Bh3 Bf7 26.Nc5 Nxc5 27.bxc5 Rb8 28.Ba5 Rd5 29.Nb6 Rd4 30.a4 Na7 31.Nd7 Ra8,1
1.e4 c5 2.Nf3 e6 3.d4 cxd4 4.Nxd4 Nc6 5.Nc3 a6 6.Be2 Nge7 7.O-O Nxd4 8.Qxd4 Nc6 9.Qd3 Qc7 10.Bg5 Bd6 11.Qh3 O-O 12.Rad1 f6 13.Bc1 Bf4 14.Bxf4 Qxf4 15.Na4 Qc7 16.Qg3 Ne5 17.f4 b5 18.fxe5 bxa4 19.exf6 Qxg3 20.hxg3 Rxf6 21.Rf4 Rb8 22.b3 axb3 23.axb3 e5 24.Rf3 Rbb6 25.Rxf6 gxf6 26.Bg4 Bb7 27.Bf5 d6 28.Kf2 h6 29.Ke3 Kg7 30.g4 Kf7 31.Rd3 Ke7 32.Kd2 Rb4 33.c4 Bc6 34.Rh3 Rb8 35.Rxh6 Rxb3 36.g5 fxg5 37.c5 Bb5 38.cxd6+ Kf8 39.d7 Rd3+ 40.Kc2 Kg7 41.Rb6 Rd4 42.Rb8 Bd3+ 43.Kc1 Bxe4 44.Bg4,1
1.d4 d5 2.c4 e6 3.Nf3 Nf6 4.Nc3 c6 5.e3 Nbd7 6.Bd3 Bb4 7.O-O O-O 8.Bd2 Qe7 9.Qb3 dxc4 10.Qxc4 Bd6 11.Ne4 Nxe4 12.Bxe4 e5 13.Qc2 g6 14.Bc3 Re8 15.Rfe1 f5 16.dxe5 Nxe5 17.Nxe5 fxe4 18.Nc4 Bc7 19.Nd2 Bf5 20.Nf1 Rad8 21.Ng3 Rd5 22.Rad1 Red8 23.Rxd5 Rxd5 24.Rd1 Bxg3 25.fxg3 Rxd1+ 26.Qxd1 Qd7 27.Qe1 Be6 28.b3 c5 29.h3 b5 30.Qf1 b4 31.Be5 Qd8 32.Qb5 Qc8 33.Kh2 Bd5 34.Bd6 a6 35.Qa5 Kf7 36.Bxc5 Qc6 37.Qxb4 Be6 38.Bd4 h5 39.Qb8 Ke7 40.Qe5 Qd5 41.Qf6+,1
1.d4 d5 2.c4 dxc4 3.e4 e5 4.Nf3 exd4 5.Bxc4 Bb4+ 6.Nbd2 Nc6 7.O-O Qf6 8.e5 Qg6 9.Nh4 Qg4 10.Ndf3 Be6 11.h3 Qe4 12.Bd3 Qd5 13.Ng5 Be7 14.Be4 Qd7 15.Nxe6 Qxe6 16.Bxc6+ bxc6 17.Qxd4 Rd8 18.Qa4 Bc5 19.Qc2 Rd5 20.b4 Bd4 21.Nf5 Bxe5 22.Re1 Kf8 23.Bb2 Qxf5 24.Qxf5 Bh2+ 25.Kxh2 Rxf5 26.Rad1 Rd5 27.Rxd5 cxd5 28.Rc1,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.Nbd2 Nc5 10.c3 Bg4 11.Bc2 Qd7 12.h3 Bh5 13.Nb3 Ne6 14.Re1 Be7 15.Bf5 Bg6 16.Nfd4 O-O 17.Bg4 Ncxd4 18.cxd4 a5 19.f4 h5 20.Bxh5 Bxh5 21.Qxh5 a4 22.Nc5 Nxc5 23.dxc5 Bxc5+ 24.Be3 Bxe3+ 25.Rxe3 f5 26.e6 Qe7 27.Rae1 Rad8 28.g4 d4 29.g5 g6 30.Qxg6+ Kh8 31.Re5 d3 32.Rxf5 Qb4 33.Rxf8+ Rxf8 34.Qe4 Qc5+ 35.Kh1 d2 36.Rd1 Rd8 37.f5 Qf2 38.e7 Re8 39.Qe5+ Kg8 40.Qe6+,1
1.d4 d5 2.Nf3 Nf6 3.c4 c6 4.Qb3 dxc4 5.Qxc4 Bf5 6.g3 e6 7.Bg2 Nbd7 8.Nc3 Be7 9.O-O O-O 10.e3 Rc8 11.Qe2 c5 12.e4 Bg4 13.dxc5 Nxc5 14.Rd1 Qb6 15.h3 Bh5 16.g4 Bg6 17.Ne5 Rfd8 18.Be3 Qb4 19.Nxg6 hxg6 20.e5 Ne8 21.Nb5 a6 22.Nd4 Na4 23.Rd2 Rc7 24.a3 Qa5 25.Qd1 Nb6 26.Nxe6 fxe6 27.Rxd8 Bxd8 28.Qxd8 Kf8 29.Rd1 Nc4 30.b4 Qa4 31.Bc5+ Kg8 32.f4 b6 33.Bf2 Rf7 34.Rd4 Nxa3 35.Rd6 Rxf4 36.Rxe6 Rf8 37.Bxb6 Nc4 38.Rxe8 Rxe8 39.Bd5+,1
1.c4 Nf6 2.Nf3 c6 3.d4 d5 4.Nc3 dxc4 5.a4 Bf5 6.Ne5 e6 7.f3 Bb4 8.Nxc4 O-O 9.Bg5 h6 10.Bh4 Na6 11.e4 Bh7 12.Be2 c5 13.Bf2 Bxe4 14.fxe4 Nxe4 15.O-O Nxf2 16.Rxf2 cxd4 17.Na2 d3 18.Nxb4 dxe2 19.Qb3 Nc5 20.Qf3 Rc8 21.Qxe2 Nb3 22.Ra3 Nd4 23.Qd3 Qh4 24.g3 Qe7 25.Nc2 Nf5 26.N4e3 Nxe3 27.Qxe3 b6 28.Rd3 Rc7 29.Nd4 Rfc8 30.b3 Rc5 31.Qe4 R5c7 32.Kg2 a6 33.Rdf3 Qd6 34.Rd3 Qb4 35.Qf3 Kh8 36.Qe3 Kg8 37.Nf3 Rc2 38.Rd8+ Rxd8 39.Rxc2 Rd5 40.Ne5 Qf8 41.Rf2 Qc5 42.Qxc5 Rxc5 43.Nd7 Rc3 44.Rf3 Rc2+ 45.Rf2 Rc3 46.b4 Rb3 47.Rf4 Rb2+ 48.Kg1 Rb1+ 49.Kf2 Rb2+ 50.Ke3 b5 51.a5 Rb3+ 52.Kd4 g5 53.Rf2,1
1.c4 Nf6 2.Nc3 e5 3.Nf3 Nc6 4.g3 Bb4 5.Nd5 e4 6.Nh4 O-O 7.Bg2 Re8 8.O-O Bc5 9.d3 exd3 10.Qxd3 Ne5 11.Qc2 c6 12.Be3 Bf8 13.Nxf6+ Qxf6 14.Rad1 d6 15.Bd4 Qe6 16.b3 Be7 17.f4 Ng4 18.e4 c5 19.Ba1 Qh6 20.Qc3 Bf6 21.Qf3 Bxh4 22.gxh4 Qxh4 23.h3 Nf6 24.e5 Nh5 25.exd6 Bd7 26.Rd5 Ng3 27.Rg5 Ne2+ 28.Kh2 g6 29.Rxc5 h5 30.Re5 Bg4 31.Qe3 Red8 32.Re7 Kf8 33.Bd5 Rd7 34.f5 gxf5 35.Qh6+,1
1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Be7 6.Re1 b5 7.Bb3 d6 8.c3 O-O 9.h3 Bb7 10.d4 Re8 11.a4 h6 12.Nbd2 Bf8 13.Bc2 Rb8 14.axb5 axb5 15.Bd3 b4 16.Bb5 bxc3 17.bxc3 Nd7 18.Ba3 Ra8 19.Qc2 Ncb8 20.dxe5 dxe5 21.Bxf8 Rxf8 22.Rxa8 Bxa8 23.Qa2 Bc6 24.Rb1 Qf6 25.Bxc6 Qxc6 26.Qa5 Re8 27.Rb5 Qa6 28.Nc4 Qxa5 29.Rxa5 f6 30.Nh4 Re6 31.Ne3 Ra6 32.Rd5 Ra1+ 33.Kh2 Rc1 34.c4 Kf7 35.Rb5 g6 36.Nf3 h5 37.g4 hxg4 38.hxg4 Na6 39.Rb7 Ndc5 40.Ra7 Ra1 41.Nd5 Ra2 42.Nxc7 Nb4 43.Rxa2 Nxa2 44.Nd2 f5 45.Nb5 fxg4 46.Kg3 Nc1 47.Kxg4 N1d3 48.f3 Kf6 49.Nc3 Nf2+ 50.Kh4 Kg7 51.Nf1 Kh6 52.Ne3 g5+ 53.Kg3 Nfd3 54.Ncd5 Kg6 55.Ne7+ Kf7 56.Nc6 Kf6 57.Nd5+ Kg6 58.Ndb4 Kf6 59.Nxd3 Nxd3 60.Na5 Nc5 61.Kg4 Kg6 62.Nc6 Nd3 63.Ne7+ Kf6 64.Nd5+ Kg6 65.Ne3 Nf2+ 66.Kg3 Nd3 67.Ng4 Kf7 68.Nf2 Nc5 69.Kh3 Kf6 70.Kg2 Ke6 71.Kg3 Kf7 72.Nd1 Nd3 73.Nc3 Nc5 74.Nb5 Kg6 75.Nc7 Kh5 76.Nd5 Kg6 77.Kf2 g4 78.fxg4 Nxe4+ 79.Ke3 Nc5 80.Nc3 Kf7 81.Ne4 Ne6 82.Kd3 Nf4+ 83.Kc3 Ng2 84.c5 Ne3 85.g5 Ke6 86.c6 Nd5+ 87.Kc4 Ne7 88.Kc5 Nc8 89.g6 Ne7 90.c7 Kd7 91.Kb6 Ke8 92.Nf6+ Kf8 93.Kb7,1
1.c4 e6 2.Nc3 d5 3.d4 Be7 4.cxd5 exd5 5.Bf4 Nf6 6.e3 O-O 7.Bd3 b6 8.Nf3 c5 9.Ne5 Bb7 10.Qf3 Nbd7 11.O-O a6 12.Qh3 g6 13.Bh6 Re8 14.f4 Bd6 15.Bg5 Be7 16.f5 cxd4 17.fxg6 Nxe5 18.Bxf6 Bxf6 19.Qxh7+ Kf8 20.exd4 Nxg6 21.Bxg6 fxg6 22.Rf3 Re6 23.Raf1 Rc8 24.Qxb7,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 a6 7.Be2 Be7 8.O-O Nc6 9.Be3 O-O 10.a4 Bd7 11.Nb3 Na5 12.e5 Ne8 13.Nxa5 Qxa5 14.Ne4 Qc7 15.Bd4 Bc6 16.Qd3 dxe5 17.fxe5 Rd8 18.Kh1 Qd7 19.Rad1 f5 20.Nc3 Nc7 21.Bf3 Bxf3 22.Qxf3 Qc6 23.Bg1 g6 24.a5 Nd5 25.Bb6 Rd7 26.Nxd5 Rxd5 27.Rxd5 Qxd5 28.Rd1 Qxe5 29.Qxb7 Qe2 30.Qd7 Bf6 31.b4 Qxc2 32.Qxe6+ Kh8 33.Re1 Bc3 34.Bc5 Rd8 35.Be7 Rd1 36.Qc8+,1
1.d4 Nf6 2.c4 d6 3.Nc3 Nbd7 4.e4 e5 5.Nf3 g6 6.Be2 Bg7 7.O-O O-O 8.Be3 c6 9.d5 Ng4 10.Bg5 f6 11.Bc1 c5 12.Ne1 Nh6 13.Nd3 f5 14.f4 a6 15.exf5 Nxf5 16.fxe5 Nxe5 17.Nxe5 Bxe5 18.Bf4 Bd4+ 19.Kh1 Ne3 20.Bxe3 Bxe3 21.Ne4 Rxf1+ 22.Bxf1 Bd4 23.Qd2 Bf5 24.Ng3 Bd7 25.Re1 Qf8 26.Bd3 Re8 27.Rxe8 Qxe8 28.Ne4 Qe7 29.b3 Bf5 30.Qf4 Be5 31.Qf3 Qh4 32.g3 Qh6 33.Nf2 Qc1+ 34.Kg2 Bd7 35.Qe2 Qa1 36.h4 Qc1 37.Be4 Bd4 38.Bd3 Be5 39.Be4 Qh6 40.Bf3 Qg7 41.Bg4 Bf5 42.Bxf5 gxf5 43.Qf3 f4 44.g4 Qc7 45.g5 Qa5 46.a4 Qd2 47.Kh3 Kg7 48.Kg4 Qc2 49.Nd3 h6 50.gxh6+ Kxh6 51.Kf5 Qc3 52.Ke6 Qd4 53.Qg4 Qe4 54.Qg5+ Kh7 55.Kf7,1
1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5 7.Nb3 Be7 8.O-O Be6 9.Be3 O-O 10.Qd2 Nbd7 11.a4 Nb6 12.a5 Nc4 13.Bxc4 Bxc4 14.Rfd1 Rc8 15.Nc1 Qc7 16.N1e2 Bxe2 17.Qxe2 Qc4 18.Qf3 h6 19.Ra4 Qe6 20.Rb4 Rc7 21.Qe2 Rfc8 22.Qd3 Rd7 23.Nd5 Bd8 24.Qb3 Bxa5 25.Rxb7 Rxb7 26.Qxb7 Rxc2 27.Nxf6+ gxf6 28.b4 Rc7 29.Qb8+ Rc8 30.Qb7 Rc7 31.Qxa6 Bxb4 32.Rb1 Qc4 33.Qa4 Qxe4 34.Qxb4 Qxb4 35.Rxb4 f5 36.g3 Kg7 37.Rh4 d5 38.Bxh6+ Kg6 39.Bf8 Rc8 40.Rh6+ Kg5 41.h4+,1
1.c4 Nf6 2.Nc3 e6 3.Nf3 b6 4.e4 Bb7 5.Bd3 c5 6.O-O Nc6 7.e5 Ng4 8.Be4 Qc8 9.d3 Ngxe5 10.Nxe5 Nxe5 11.f4 Nc6 12.f5 g6 13.Bg5 gxf5 14.Bxf5 Be7 15.Qh5 Bxg5 16.Qxg5 Ne7 17.Be4 Bxe4 18.Nxe4 Qc6 19.Rxf7 Kxf7 20.Qf6+ Kg8 21.Qxe7 Rf8 22.Rf1,1
1.d4 Nf6 2.c4 e6 3.Nc3 c5 4.d5 exd5 5.cxd5 d6 6.e4 g6 7.f4 Bg7 8.Bb5+ Nfd7 9.a4 Qh4+ 10.g3 Qe7 11.Nf3 O-O 12.O-O Na6 13.Re1 Nb4 14.e5 a6 15.Bf1 dxe5 16.d6 Qe8 17.fxe5 b6 18.e6 fxe6 19.Bc4 Bb7 20.Rxe6 Kh8 21.Rxe8 Raxe8 22.Bf4 g5 23.Nxg5,1
1.Nf3 Nf6 2.c4 e6 3.Nc3 d5 4.d4 c6 5.Bg5 h6 6.Bxf6 Qxf6 7.e3 Nd7 8.Bd3 Qd8 9.O-O Be7 10.e4 dxc4 11.Bxc4 b5 12.Bb3 b4 13.Na4 Ba6 14.d5 exd5 15.Nd4 Rc8 16.exd5 cxd5 17.Re1 O-O 18.Bxd5 Bd6 19.Ne6 fxe6 20.Bxe6+ Kh8 21.Qxd6 Bb5 22.Qxb4 Bxa4 23.Qxa4 Nc5 24.Qxa7 Nxe6 25.Rxe6 Qd2 26.Ree1 Rc2 27.Rf1 Rxb2 28.a4 Qd5 29.Rad1 Qe5 30.Qe3 Qf6 31.Rd2 Rb4 32.a5 Qa6 33.Ra2 Rf5 34.Qe7 Rbb5 35.Qd8+ Kh7 36.Qd3 Kh8 37.Re1 Rf8 38.Re5 Rfb8 39.Rxb5 Rxb5 40.Rb2,1
